"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tlcd1",106.691572680998,0.659559531749091,0.164787346373818,4.00248894264544,6.26795980837144e-05,0.000547148861627399
"Tle2",206.653478491899,0.683253047603161,0.162820775660348,4.19635052610522,2.71250335299703e-05,0.000263576692629114
"Tll1",7.61967157534365,-1.60521907245976,0.653511695542208,-2.45629739055846,0.0140376934887992,0.0472404546403116
"Tm2d3",254.193477452101,-0.453220163908596,0.112981688170376,-4.011447972216,6.0347477251014e-05,0.000528299650505011
"Tm4sf1",1135.03880499506,-0.767878309041198,0.131222713560364,-5.851717954971,4.86521171500002e-09,1.58222895880373e-07
"Tm9sf2",2374.51872452801,0.3789443279896,0.112399532789199,3.37140483226293,0.000747858722703101,0.0042925349517525
"Tmbim1",1540.81101432499,0.535638662099688,0.157734393794661,3.39582667555045,0.000684216716081298,0.00397954813748198
"Tmc4",29.0544747584064,1.68429169487595,0.345097325293631,4.8806280762763,1.05748509964073e-06,1.67499064746203e-05
"Tmcc3",1169.52911683003,0.501503778162768,0.169854868503213,2.95254285368501,0.00315168320701037,0.0141395590898601
"Tmco1",1280.03997269823,-0.222210337827553,0.0628988561208951,-3.53282001504848,0.000411152281587334,0.00260874330596198
"Tmco4",282.164426181012,0.40936376844718,0.128090258935387,3.19590085811036,0.00139395000572858,0.00715704596491813
"Tmed1",609.833047105665,-0.351157570097724,0.113903673334941,-3.08293455176923,0.00204970228462021,0.00989797011918024
"Tmed4",1674.66963083857,-0.290749673534885,0.0799393407955887,-3.63712873587931,0.000275694158007117,0.00189733687759513
"Tmed9",1613.46461439857,-0.327403014507768,0.0715985415392619,-4.57276094553173,4.81339199213117e-06,6.09045501653352e-05
"Tmem100",407.061026028229,-0.542649293219181,0.220313738468097,-2.46307514452967,0.0137751042190308,0.0465001033542152
"Tmem123",989.066221701113,-0.562340191140815,0.0905711358585092,-6.2088234381791,5.33827583449944e-10,2.25402061133492e-08
"Tmem126a",960.235779837104,-0.289886717783605,0.0949490763325017,-3.05307570100474,0.00226508789992074,0.0107755582167098
"Tmem126b",663.371900997184,-0.579767548322805,0.0772486135304235,-7.5052162340036,6.13272827549299e-14,6.94361123636372e-12
"Tmem131",822.886264099302,0.408279854904772,0.12550423539006,3.2531161489161,0.00114146829187786,0.00611225777369937
"Tmem136",246.818405237941,0.701399970791313,0.144119516006047,4.86679382660351,1.13423244505697e-06,1.78178241754325e-05
"Tmem141",444.794808635338,-0.803476823548907,0.116053968735737,-6.92330328985545,4.41231695860745e-12,3.32227904986773e-10
"Tmem147",1352.21416256082,-0.311813088349249,0.0901859608771254,-3.45744598512491,0.000545321549535735,0.00331552899150903
"Tmem147os",49.3439958928817,0.717937437984315,0.219056188876977,3.27741225511556,0.00104763286255596,0.00568875840984615
"Tmem14a",42.8126153571851,-0.91403968188371,0.258670391145506,-3.53360768442008,0.000409929060869541,0.002604225143554
"Tmem14c",1038.73449953686,-0.548605684841837,0.114256104694949,-4.80154374513778,1.57447103839999e-06,2.3593911590141e-05
"Tmem161b",215.746624507232,-0.408999424783776,0.123010592326906,-3.32491224574255,0.000884463688726629,0.00495383931190418
