"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tcf3",2980.21667970265,0.39355047406948,0.0841923188453373,4.67442255382511,2.94781846200303e-06,2.16499530196903e-05
"Tcf7",3382.87937885255,0.31399580777132,0.0843584395302658,3.72216235292813,0.000197523946190515,0.000938226697323575
"Tcf7l1",182.079390789565,1.41530132412534,0.172567541983752,8.2014341043265,2.37536084120859e-16,1.38467890953088e-14
"Tcf7l2",409.333501466964,1.09478672446553,0.127083729065097,8.61468838315831,7.01320808930748e-18,5.52822516189541e-16
"Tchp",484.512726514716,0.457889460653004,0.114328242340951,4.00504242239184,6.20063522766418e-05,0.000332055730257921
"Tcirg1",3422.70852169534,0.31371737842662,0.0850272399444855,3.68961027820551,0.000224597854050698,0.00105371571526918
"Tcn2",2360.2299214186,0.318640196348202,0.127999915313178,2.48937818098225,0.0127966764241191,0.0361717900664343
"Tcof1",2394.17202155213,0.54049196947379,0.134875142232246,4.0073505060191,6.14037031953469e-05,0.000329256431069514
"Tcp1",4214.17479601118,-0.561734700551244,0.0697579829529291,-8.0526224637299,8.10385846428322e-16,4.23008376138323e-14
"Tcp11l1",129.110276209348,0.547172094317212,0.159246189924809,3.43601372551249,0.000590341063718414,0.00248732752880275
"Tctn1",390.715860611361,0.465352151436941,0.130810468757916,3.5574534351539,0.000374467454378418,0.00165777201836012
"Tdrd3",383.910813330321,-0.230801377741352,0.0948479668886721,-2.43338244679778,0.0149584917484274,0.0412115231840783
"Tdrp",269.620761665324,-0.293561126097427,0.11523763122722,-2.54744151689995,0.0108516040489599,0.031487441256818
"Tead1",390.707867384363,0.996171069229703,0.168993205072622,5.8947403761093,3.75270941271895e-09,5.21894659040271e-08
"Tead3",102.348650895009,1.0162707866868,0.239649091595489,4.24066196087316,2.22861557989533e-05,0.000133552724366809
"Tec",1477.85909290924,-0.672832349815957,0.100523915542963,-6.69325648709328,2.18258093554901e-11,4.81801029650104e-10
"Tecpr1",2208.17057507786,0.720620312301167,0.0709178007688435,10.1613460159323,2.94975639382449e-24,6.67811127764685e-22
"Tecpr2",509.004301932647,0.886009420306079,0.113766729184692,7.78794843321645,6.81059648809614e-15,3.00005234441701e-13
"Tecr",2014.55191035266,-0.234250777641452,0.0581530227051092,-4.02817887608913,5.62105707731912e-05,0.000304005503598343
"Tef",1902.38419524943,0.690836926171866,0.0994457588254302,6.94687168494113,3.73475100785312e-12,9.76967290031835e-11
"Tefm",167.763776615038,-0.513572836543069,0.137803269688996,-3.7268552313899,0.000193883744806983,0.000923188190606986
"Tek",396.819216360971,-0.359944951438554,0.134405550446587,-2.67805124299236,0.00740518882451286,0.0228095279881768
"Telo2",662.876050234705,0.423396434733146,0.0939692639172666,4.50569065972377,6.61574064375104e-06,4.4896643546125e-05
"Ten1",338.24550522418,-0.314117720907092,0.0971685216472631,-3.2327107131195,0.00122621666810793,0.00476726008946913
"Tenm3",53.7890628730015,0.648050866876884,0.270222913740189,2.39820841951236,0.0164754877752606,0.0446641251718635
"Tenm4",204.997811365642,0.371704446508569,0.155377129618282,2.39227257847884,0.0167444016290972,0.0452733647713544
"Tep1",1799.27507906375,0.526386724562359,0.0694475983154568,7.57962459941833,3.4655623774268e-14,1.33612870274257e-12
"Tepsin",578.411906462722,0.357435794969972,0.119645181665126,2.98746501944723,0.00281301484460563,0.00987725861577488
"Terf1",534.52644754,-0.347995379299329,0.113542660547532,-3.06488660404121,0.00217752540666673,0.00791073134707873
"Terf2",1115.08389755414,0.40130890364741,0.0797164391551143,5.0342050886961,4.79835749382062e-07,4.20450136834777e-06
"Tert",129.113795503303,0.706451248625611,0.163992540782846,4.3078254977528,1.6486737174606e-05,0.000102260838735132
"Tes",1362.0624663338,-0.555331511569399,0.0828996831588948,-6.69883756376956,2.10083955311106e-11,4.68001671614101e-10
"Tesk1",892.032173696113,0.302558655768028,0.109134425229114,2.77234846046831,0.00556534253499032,0.0178895854641343
"Tet2",1508.0965181898,0.38720473365089,0.10827911376944,3.57598728112394,0.000348908615552002,0.00155808503321043
"Tet3",3267.93072495177,0.622789045264726,0.0716839287243652,8.68798706135985,3.68917795768315e-18,3.0695852494056e-16
"Tex10",918.718215316218,-0.299480928623647,0.0843340310647172,-3.55112787616933,0.000383583997567362,0.00169197563041154
"Tex30",222.863151462768,-0.568084571668011,0.124343706491562,-4.56866364769786,4.90843745764736e-06,3.42780765065976e-05
"Tfam",1290.29866464539,-0.377739951420486,0.0841212987335146,-4.49041987115674,7.10829126692146e-06,4.79218943791416e-05
